symbol	sgKDM5B_v_sgctrl.l2fc	sgKDM5B_v_sgctrl.padj
STRG.15168	0.299838820125789	0.0558611412722946
STRG.15169	-0.733189448996095	0.411823928232404
STRG.15170	-0.459612500237109	0.533631576282617
STRG.15171	-0.907967845756736	0.0770126763509655
STRG.15172	-0.638300501675714	0.38522914002664
STRG.15173	-0.666337079395794	0.175882237309934
STRG.15174	-0.734665305475435	0.298217811535778
STRG.15175	-1.1160090558471	3.36929456718847e-10
STRG.15176	-0.103642571663309	0.816734547898104
STRG.15177	0.0208313890027145	0.968691433637575
STRG.15178	-0.551802788726789	0.0180016554095106
STRG.15179	-0.410216998256098	0.114470341838116
STRG.15180	-0.615146459927856	0.258502725259114
STRG.15181	-0.323787925203631	0.591931969414375
STRG.15182	-0.738634740352018	1.46784727948774e-06
STRG.15183	-1.21610579966972	4.14747399750723e-23
STRG.15184	-1.36257680025219	0.0512333220267207
STRG.15185	-0.92598663653734	0.000517414152902733
STRG.15186	-0.201069266438984	0.504932039810145
STRG.15187	0.00315292680114556	0.989009880613551
STRG.15188	0.327529057262744	0.259672372833935
STRG.15189	0.172971922382994	0.622734742037369
STRG.15190	0.0482333291885959	0.899511880052339
STRG.15191	0.140221252312114	0.770332062063036
STRG.15192	-1.05431905970826	0.175683285480418
STRG.15193	0.138583075198265	0.583128158599299
STRG.15194	0.192360970308663	0.367809171713703
STRG.15195	0.991034062239292	0.737572213779905
STRG.15196	-0.0364864964217201	0.98323635645151
STRG.15197	1.69112228623106	3.75492534767666e-16
STRG.15198	-0.649088390831949	0.736490632306932
STRG.15199	1.04575489652246	0.0527206413361764
STRG.15200	0.147425215712825	0.386397415141696
STRG.15201	0.130207516334689	0.494233109555089
STRG.15202	-0.0703442965599319	0.782920598943149
STRG.15203	-0.869659191899737	7.68974989192738e-08
STRG.15204	-0.319338301936453	0.126268989206784
STRG.15205	0.339660850123032	0.0753975293507772
STRG.15206	0.225356090537513	0.545248352146699
STRG.15207	0.680884590858654	0.0630484595133006
STRG.15208	0.599877370445453	0.375014953016858
STRG.15209	-2.49992765595427	8.26891001200872e-06
STRG.15210	-2.40865328245974	0.0301380722367545
STRG.15211	-1.0329026625173	0.000119709558867556
STRG.15212	-0.530112814243314	0.0132319466938579
STRG.15213	-0.325937743761923	0.0986464904306344
STRG.15214	-0.506583734886207	0.0251368615137918
STRG.15215	-0.972540956483141	0.000240193809285743
STRG.15216	0.0871133342815519	0.845157113396885
STRG.15217	-0.0643793737072862	0.903181548605008
STRG.15218	-0.0556924577983938	0.95745359878201
STRG.15219	-0.138955682621227	0.867019368073469
STRG.15220	0.292226515348834	0.688036040453167
STRG.15221	-2.76596763626801	0.265568212189161
STRG.15222	0.155102778088234	0.758048023129652
STRG.15223	0.84051146767929	0.0815267962799898
STRG.15224	-6.25518842157741	3.351892337961e-05
STRG.15225	-5.80972427870599	0.0018995137305961
STRG.15226	-1.30382105380174	0.0220042965890825
STRG.15227	-0.974387324712497	0.12366450453457
STRG.15228	-1.35244841894023	0.0271742913998001
STRG.15229	-0.657467640711414	0.0854844795949889
STRG.15230	-1.51711137169982	2.454446545536e-06
STRG.15231	-1.93323753292051	2.87737012957446e-14
STRG.15232	0.903372221435733	0.761940063227775
STRG.15233	0.623694627578217	0.0430323154468281
STRG.15234	1.26003200319278	6.73205745033904e-13
STRG.15235	0.720511900568669	6.87996097323845e-05
STRG.15236	0.0520268747596428	0.924709625996435
STRG.15237	-0.125032374131715	0.766674230945917
STRG.15238	0.206045408696323	0.810574700025279
STRG.15239	0.321210803048448	0.33668137491336
STRG.15240	-0.0808309567679343	0.780455242601775
STRG.15241	-0.151206317605742	0.645436863759705
STRG.15242	0.0012909201504914	0.996726037720973
STRG.15243	-0.353466086357989	0.599190497214338
STRG.15244	-0.305050272976018	0.523150039216733
STRG.15245	-0.299080215854454	0.275929597248537
STRG.15246	0.00946488789903473	0.979302288926562
STRG.15247	-0.368162306170701	0.0344790781403566
STRG.15248	-0.764438971221962	0.00876100744915781
STRG.15249	-0.80867446882205	0.00140892625532891
STRG.15250	-0.878342342538264	6.34274087352603e-05
STRG.15251	0.108622878963837	0.928287739971531
STRG.15252	1.06952627828772	0.000177848783765816
STRG.15253	1.24797645425465	2.73648955825536e-05
STRG.15254	1.21946576579908	1.43941726098676e-12
STRG.15255	0.694589229861139	2.2991552132267e-05
STRG.15256	-0.288155605131688	0.884518947859261
STRG.15257	-0.687839166476094	0.199408245624856
STRG.15258	-0.62495848877104	0.0472917817143984
STRG.15259	-0.303594302169794	0.411342072939496
STRG.15260	-0.609962808505201	0.0240975096337139
STRG.15261	-0.59886432315657	0.0680683318651719
STRG.15262	-0.687533509049922	0.0389920366738918
STRG.15263	-0.87699766677502	0.000110697628896322
STRG.15264	-0.704210134844743	0.00373561304410283
STRG.15265	0.167899484573699	0.648123680864474
STRG.15266	0.14654935783073	0.623215892966423
STRG.15267	0.397068557050885	0.0607238119618425
STRG.15268	0.927256018990412	3.0546255965356e-05
STRG.15269	0.997339061245604	2.08675761117001e-05
STRG.15270	0.937622951711025	5.03108083517671e-06
STRG.15271	1.29758512519784	3.27456706845631e-07
STRG.15272	1.23541344842671	5.37214707424531e-07
STRG.15273	1.41983994522486	2.26900113153371e-06
STRG.15274	1.54193712718639	0.303727871766768
STRG.15275	0.427019993448273	0.673630788657565
STRG.15276	0.710349339639714	0.0406225898543073
STRG.15277	0.112855841731948	0.774670800943813
STRG.15278	0.545341830205452	0.304541241630445
STRG.15279	-0.128841596649635	0.863237294988598
STRG.15280	-0.434091943966377	0.571908357695402
STRG.15281	0.225184125349392	0.63820109887218
STRG.15282	-0.145225110468678	0.7905453417008
STRG.15283	0.462383762401183	0.19489549823752
STRG.15284	0.092784995320438	0.876694869689472
STRG.15285	-0.176085791712828	0.661944535393232
STRG.15286	0.335201928563992	0.377136373420254
STRG.15287	-0.124442271009566	0.75363073804382
STRG.15288	-0.168723493244542	0.702954954869854
STRG.15289	-0.638162727599806	0.0787325952626575
STRG.15290	-0.306841266919	0.572468368092653
STRG.15291	0.0781797119505763	0.935824319100907
STRG.15292	-0.581558274164821	0.0374495733987288
STRG.15293	-0.250232993753205	0.658858556389862
STRG.15294	-0.715520316492122	0.0255271722884796
STRG.15295	-0.786995248225621	0.0348107931026114
STRG.15296	-1.55934677441569	2.44546507650302e-19
STRG.15297	-1.0839016634521	5.61488721608309e-08
STRG.15298	4.41621075159571	1.15793052312846e-05
STRG.15299	-0.00167657227802323	0.996629300326163
STRG.15300	-0.00395624318589198	0.990267733620142
STRG.15301	-0.0178922655412017	0.961894330179227
STRG.15302	-0.587786408192178	0.00170525249799098
STRG.15303	-1.31155455160562	7.6835147560468e-11
STRG.15304	-1.2321201114956	4.49010497358681e-05
STRG.15305	-1.05009605337095	0.00330481006571636
STRG.15306	-0.96002827056391	0.00286844465891639
STRG.15307	0.300835146612926	0.529972958195461
STRG.15308	-0.254659427166728	0.56896374765375
STRG.15309	-0.324753541505496	0.358495343663207
STRG.15310	-0.723802830935219	0.0123460418807895
STRG.15311	-0.616775688969451	0.0216448226219881
STRG.15312	-0.654416885203803	0.0395417348010166
STRG.15313	-1.06961475688967	1.62426440793558e-07
STRG.15314	0.196778456814829	0.704779394915464
STRG.15315	0.169687695570371	0.863531070777399
STRG.15316	1.46593549231646	0.0508818285424434
STRG.15317	0.912287265943294	1.79302289088385e-10
STRG.15318	-0.0100971372102501	0.992491071596638
STRG.15319	-2.00736866513816	6.50753118562509e-15
STRG.15320	-0.279164257805915	0.892621736396939
STRG.15321	-0.601441967699168	7.4356743388022e-05
STRG.15322	-0.39682176942128	0.161185772414221
STRG.15323	-0.819974955983845	0.434782386046211
STRG.15324	-0.921680821834802	0.000721481589588826
STRG.15325	0.0986435992570175	0.789009373677501
STRG.15326	-0.108309574405542	0.756576687390998
STRG.15327	-0.704713283680508	2.90913282747526e-05
STRG.15328	-0.17788801234041	0.712757314521372
STRG.15329	0.697818940807963	0.0123346910304376
STRG.15330	0.504676923425953	0.124843482233939
STRG.15331	0.59487050709889	3.64342079776955e-05
STRG.15332	-1.29346893969869	1.62271199160664e-06
STRG.15333	-0.889350767188023	0.000271320604502456
STRG.15334	-0.355686542158512	0.391679816969067
STRG.15335	-0.745253986471238	0.0699126869555599
STRG.15336	-0.217417849285928	0.757505025153282
STRG.15337	-0.605504342972021	0.193719444141711
STRG.15338	-0.427310416509993	0.292468601452065
STRG.15339	-0.623933189094863	0.0804027218753575
STRG.15340	0.033889090520713	0.915721740022096
STRG.15341	0.240927896458796	0.541754376658015
STRG.15342	0.498527073580982	0.14414648949646
STRG.15343	2.15877242913631	9.11122718639138e-07
STRG.15344	2.00727118987856	2.49447627458421e-05
STRG.15345	2.0978229807408	0.000551539610798798
STRG.15346	1.2628075624913	0.0569024903682055
STRG.15347	1.65643727085435	0.00507040423663355
STRG.15348	1.02762380286763	0.173501854190779
STRG.15349	2.03898853884128	0.000407900181537453
STRG.15350	1.72991201185802	0.000368483823235052
STRG.15351	1.032051976816	0.0954581746187691
STRG.15352	1.30357898921521	0.0097059666081481
STRG.15353	-2.29922311473375	2.91527493841652e-07
STRG.15354	-2.80430390976343	8.16538896675906e-44
STRG.15355	-4.66270038126114	0.0681590779550503
STRG.15356	-2.31697650008038	0.000304544231064448
STRG.15357	-2.37919580857378	1.27961266033213e-16
STRG.15358	-1.81318130589941	0.00910901917931457
STRG.15359	-2.05802437166792	1.05974620584144e-16
STRG.15360	-2.21221047218073	3.49258398648899e-16
STRG.15361	-2.34484758554213	1.37498718471902e-05
STRG.15362	-2.41577885727396	1.56414640068319e-05
STRG.15363	-1.88677278682043	0.000571285880881623
STRG.15364	-1.61812014790647	0.00136293049877433
STRG.15365	-2.07109383912547	0.00296431096806698
STRG.15366	-0.099327252395709	0.865901950826551
STRG.15367	-0.6128819877962	0.0201270035966604
STRG.15368	-0.73778860292789	0.0128325407215695
STRG.15369	-0.620891275885455	0.0693828076707628
STRG.15370	-0.701791131428551	0.0056908309953436
STRG.15371	-0.923025706636582	0.00249454260426907
STRG.15372	-0.785406320781604	0.0334346673082807
STRG.15373	-0.941244668108562	0.0645937523129974
STRG.15374	-1.65027130081345	1.12303547071503e-06
STRG.15375	-1.44673245725669	3.80960746278963e-09
STRG.15376	-1.65542068993425	2.10252161491337e-13
STRG.15377	1.00529034721106	0.00141938377803433
STRG.15378	0.806851516973091	0.000909386991723338
STRG.15379	0.612323048705725	0.0255588714485517
STRG.15380	-1.38420877111068	0.105426690108839
STRG.15381	-1.78768069376808	0.00798675980552206
STRG.15382	0.702242734064085	0.0269235030422027
STRG.15383	0.741528817701497	0.000105844272905169
STRG.15384	-0.740709356565237	0.012064149297101
STRG.15385	0.192306173350155	0.902201151070858
STRG.15386	0.65960536633564	0.10627306169028
STRG.15387	1.14346335733552	1.05025166639691e-05
STRG.15388	0.70076347663691	0.0732248264575219
STRG.15389	0.13798639384606	0.603007731278663
STRG.15390	-0.143236376051854	0.372551085778944
STRG.15391	-0.301437201655048	0.519182056902789
STRG.15392	-0.683907740423294	0.438257421062724
STRG.15393	2.41870016791924	3.89759743573867e-16
STRG.15394	0.45812788145326	0.624819166798677
STRG.15395	-2.68077597199473	0.0302641065114262
STRG.15396	-0.209406907040734	0.225082879970503
STRG.15397	-0.0223880509905231	0.925754715892835
STRG.15398	0.19803984453737	0.369281506686707
STRG.15399	0.156837713083061	0.51660693350023
STRG.15400	0.359802339012704	0.12856460990037
STRG.15401	1.84976572287994	1.7671654765077e-05
STRG.15402	-0.176183316133052	0.775972865614998
STRG.15403	-1.37274393539234	0.0844516479056286
STRG.15404	1.25767310124468	0.258649089662112
STRG.15405	-0.757113386120707	6.84737460028476e-06
STRG.15406	-0.331394934789356	0.351080644388613
STRG.15407	-0.283075198919089	0.464722999527324
STRG.15408	-0.044502205283546	0.93281966190904
STRG.15409	-1.82513513825342	0.341660902831859
STRG.15410	-1.18747664480894	1.87330734447858e-11
STRG.15411	-0.760286508253479	0.0232908794300003
STRG.15412	-0.752789487248216	0.205560895009576
STRG.15413	-0.389134574180851	0.264618670490799
STRG.15414	-1.74677575884115	0.617107674563744
STRG.15415	0.278736484642909	0.591788662779812
STRG.15416	0.272165196019169	0.481309599056841
STRG.15417	0.68327393070586	0.172940130364799
STRG.15418	0.479934470041938	0.401710827197124
STRG.15419	0.262193275773892	0.840197528704558
STRG.15420	2.21881614454219	0.00642332354726398
STRG.15421	1.73987432991533	4.1216873501239e-09
STRG.15422	1.23348170068842	0.0402029826510923
STRG.15423	1.24250556651349	0.0165376232926185
STRG.15424	-2.36337401341513	0.436602648487676
STRG.15425	1.14817180884256	0.00289826803822622
STRG.15426	1.21364122839726	1.68166671432031e-12
STRG.15427	-2.05579281613771	0.0157068492562286
STRG.15428	-1.94656778008674	0.712356030531341
STRG.15429	-4.01755602292394	0.0778244582228259
STRG.15430	-3.40186939729533	0.0344613585434063
STRG.15431	-0.676863558801462	0.291201022231177
STRG.15432	-0.866846207183694	0.0774853447314688
STRG.15433	-0.376800675400838	0.449854063397721
STRG.15434	-0.239324703695626	0.629368833409815
STRG.15435	-0.42308800168362	0.506755416664538
STRG.15436	-0.414128141613573	0.404962097981552
STRG.15437	-0.499702041068942	0.293585740805938
STRG.15438	-1.01151920072487	0.0422977456849843
STRG.15439	-0.898556826570004	0.0542536151026858
STRG.15440	-0.976505926847172	0.0645063295663914
STRG.15441	-0.833510803356146	0.0486080613899455
STRG.15442	-1.30658587349686	0.0407530360416013
STRG.15443	-1.36062000228997	0.00276483346864582
STRG.15444	-0.528110068358356	0.00100611033793782
STRG.15445	-0.536597472625308	0.00469208206691415
STRG.15446	0.411904213257063	0.0987531301183874
STRG.15447	0.422377952682849	0.124048109525543
STRG.15448	1.98386339880054	0.166728380325856
STRG.15449	0.100156357819888	0.932702256606679
STRG.15450	-0.108718941296869	0.888732988951193
STRG.15451	-0.807887016654133	2.84655137023363e-07
STRG.15452	-1.20288076274639	8.90159514576005e-05
STRG.15453	0.0126095665884945	0.987769573428082
STRG.15454	-0.472688351039923	0.165711628542662
STRG.15455	-0.405711493277861	0.133931786598035
STRG.15456	-0.14023481525216	0.715997033858204
STRG.15457	-0.273042632215586	0.631027687976095
STRG.15458	-0.888072878139205	0.0371010194654235
STRG.15459	4.10763900420495	0.00125921291206934
STRG.15460	4.03184103660451	0.0216448226219881
STRG.15461	4.42187655035589	2.74440767719021e-13
STRG.15462	-0.398411829942953	0.772685366452994
STRG.15463	-0.794170559910075	0.652324238725437
STRG.15464	-1.46230291472705	0.467696351447557
STRG.15465	-0.226181901228721	0.533933325341108
STRG.15466	-0.105172188316471	0.754684962694697
STRG.15467	-0.100639407266963	0.825803622170298
STRG.15468	-0.246551082007832	0.48402786412523
STRG.15469	0.843138383445036	4.01635472256739e-07
STRG.15470	0.664812945045785	5.40035856943918e-05
STRG.15471	0.658454654074367	8.35904986026199e-06
STRG.15472	0.272899386568894	0.0974307983785464
STRG.15473	0.367696561074897	0.128895165405866
STRG.15474	-0.780161958812876	5.98728972668962e-05
STRG.15475	-0.885844459438979	0.00217800738111013
STRG.15476	-1.35568490566272	5.30550812737589e-05
STRG.15477	-0.996486509670816	0.0338153938878763
STRG.15478	-1.33365573805268	0.00210340447742216
STRG.15479	-0.970993512546091	0.00114368291430951
STRG.15480	-1.02733293693084	8.73896210151001e-05
STRG.15481	-1.21164565487672	6.90282758390398e-05
STRG.15482	-1.36970535651608	2.82164776394536e-23
STRG.15483	0.103878619407829	0.753921239289511
STRG.15484	0.0627455492476672	0.828016588232425
STRG.15485	0.335316119438321	0.473018805461313
STRG.15486	0.141730708676889	0.821912187451728
STRG.15487	-1.21572972848344	0.0212830950088804
STRG.15488	-2.46775533894859	0.406440017540921
STRG.15489	-1.47664599487941	0.0335999349583163
STRG.15490	-1.65186988298481	0.0208339474233235
STRG.15491	-1.41767758823652	0.0542200951289326
STRG.15492	-1.49018066499675	0.0035437710444847
STRG.15493	-1.46352176572946	0.00909559221628674
STRG.15494	-1.77292429576474	0.00533788771690039
STRG.15495	-1.7510298610514	0.000660362850660932
STRG.15496	-1.98939181237821	0.0289875999978448
STRG.15497	-1.80552954313933	0.00108696854867127
STRG.15498	-1.78129752966831	0.0183209659584259
STRG.15499	-2.34922299066034	0.000147310360065716
STRG.15500	-1.98092561903901	0.000357340970518275
STRG.15501	-2.45266450583761	2.10596784134258e-06
STRG.15502	0.649150053547382	0.0479557833361528
STRG.15503	0.12732574524765	0.796764010365864
STRG.15504	0.532467027601059	0.0193458906527358
STRG.15505	-1.46492344262285	0.174465724159623
STRG.15506	-0.242732954336393	0.733353081845745
STRG.15507	4.8666281661388	1.03179645823895e-17
STRG.15508	-0.703989957763462	1.78459108930228e-06
STRG.15509	-0.687668324946335	0.0490451802963123
STRG.15510	-0.459097599406752	0.0253312147388565
STRG.15511	-0.1440020820826	0.633415163464166
STRG.15512	-0.144369004172866	0.636214141034436
STRG.15513	-0.0369401035689675	0.90653004012463
STRG.15514	0.132764361945989	0.687466340611729
STRG.15515	0.177530231588813	0.539993050365002
STRG.15516	-0.0652712421843628	0.858564175912834
STRG.15517	0.251600577352699	0.680049506875233
STRG.15518	0.877852729213387	0.0174731441857805
STRG.15519	0.951055683428345	0.0996865734829779
STRG.15520	1.97778445959577	0.0719676000228442
STRG.15521	-0.699803430664881	0.726489411564723
STRG.15522	-0.520734003135677	0.657026720318922
STRG.15523	1.25897323560108	3.38305372926328e-06
STRG.15524	0.0713866720827064	0.748420436196408
STRG.15525	0.519179762886227	0.0015561112954179
STRG.15526	0.639126843881137	0.000649103884077378
STRG.15527	0.673510230741784	0.000436168560733085
STRG.15528	0.580692688958479	8.18563806747915e-05
STRG.15529	0.684282031666612	1.33219668148812e-05
STRG.15530	0.897154564044065	6.3976195041835e-05
STRG.15531	1.38217730685575	0.00262276745706075
STRG.15532	1.4879207594214	0.252055750378414
STRG.15533	0.747885407646586	8.53850034402703e-06
STRG.15534	1.69852560576186	3.83710836784103e-12
STRG.15535	5.67646840272829	0.00209638180871738
STRG.15536	4.22627522710402	5.61839448475438e-40
STRG.15537	0.563536075793623	0.0528636314522833
STRG.15538	0.694920096180927	0.52636727468778
STRG.15539	0.0120154763581829	0.987324679847453
STRG.15540	-0.481471965614443	0.00729755138736547
STRG.15541	-0.606948268376888	0.151246898436511
STRG.15542	0.312917044295824	0.703620552401798
STRG.15543	-0.910103343807631	0.0704844827123176
STRG.15544	0.260685126544012	0.126403490148507
STRG.15545	-0.54152296706178	0.0427091023093367
STRG.15546	-1.21285634629519	0.206959137082193
STRG.15547	-0.00538263182497384	0.978285423364614
STRG.15548	1.00110229849118	0.0489332344846429
STRG.15549	0.293283651529943	0.330260909402666
STRG.15550	-0.964668971252558	0.0243069672428499
STRG.15551	-0.879474845192585	0.397556747629941
STRG.15552	0.276144389953587	0.331715617920737
STRG.15553	-0.0393292048037378	0.89990337253777
STRG.15554	-0.187040980324668	0.48025479084681
STRG.15555	-0.208605910851774	0.428747790652769
STRG.15556	-0.458034421884071	0.0122381249795705
STRG.15557	-0.797199277399068	3.75122947999199e-08
STRG.15558	0.445629522039979	0.559734443252674
STRG.15559	-0.426128638878844	0.734231447671615
STRG.15560	-0.508765230618155	0.00572195063119564
STRG.15561	0.244612547069744	0.543674462532217
STRG.15562	0.0275499581852961	0.936320245469909
STRG.15563	-0.302698084607187	0.631208223711207
STRG.15564	-0.197362988184015	0.627778717411674
STRG.15565	-1.08855121828879	0.0348010647208865
STRG.15566	-0.54226932514868	0.00420817123614741
STRG.15567	-5.55474449075176	0.00114800811363518
STRG.15568	-2.77399635204152	2.53868284848468e-22
STRG.15569	-0.299548714999478	0.808317598331927
STRG.15570	-0.0869483194584704	0.673137506369358
STRG.15571	-0.248203517971287	0.255607672803937
STRG.15572	-0.0751889090382912	0.857793953806982
STRG.15573	-0.44363373325884	0.224091678873789
STRG.15574	-0.528812145171263	0.272452883766727
STRG.15575	-0.371741223485203	0.402728694612714
STRG.15576	-0.0715467337652604	0.90647915998756
STRG.15577	-0.232428803294701	0.626963876838742
STRG.15578	-0.640005424345602	0.029716868411968
STRG.15579	-0.706674860027881	0.0156315874265486
STRG.15580	-1.01285473068733	1.32283444965791e-05
STRG.15581	-0.536581646749874	0.426878044562267
STRG.15582	-2.77394460075676	0.0376058323130872
STRG.15583	-0.895177404700533	0.000430352633691328
STRG.15584	-1.3652020716426	5.10481756856798e-16
STRG.15585	0.164244660410088	0.855147080109716
STRG.15586	-3.94773395320795	0.112291069791586
STRG.15587	-1.11566712415642	0.126267264701866
STRG.15588	-1.44280828272029	0.418435380792842
STRG.15589	-1.00184784638519	0.573351364527504
STRG.15590	-1.04209373129674	0.672700438437319
STRG.15591	-0.191725202333907	0.245829311267547
STRG.15592	-1.34114184631009	4.2663215636544e-08
STRG.15593	-3.33125422905766	0.231616640939305
STRG.15594	-0.874980029611195	0.000631188954051827
STRG.15595	0.244355724956672	0.57549309624366
STRG.15596	-0.0631115168404477	0.984227194012426
STRG.15597	-0.339035819642647	0.147037365950979
STRG.15598	0.675150298504269	0.684842270523715
STRG.15599	-1.48815444302701	0.473706008261905
STRG.15600	4.20053363543205	0.00634031609129719
STRG.15601	4.06130387037701	0.00955081698432434
STRG.15602	0.227289555461257	0.686155252477103
STRG.15603	0.175837342518165	0.775971519407906
STRG.15604	1.03939868652297	0.493163219423825
STRG.15605	0.719401646485788	0.461299362508973
STRG.15606	0.225621258646602	0.767806894975761
STRG.15607	0.358272810981288	0.666488675860113
STRG.15608	0.44815086683436	0.72289730036065
STRG.15609	0.752463762535767	0.261283734553546
STRG.15610	0.737518561068239	0.25425376290513
STRG.15611	0.61724219256078	0.40511988962633
STRG.15612	0.919682250755262	0.093163356240267
STRG.15613	0.949090527445212	0.163399739712945
STRG.15614	0.751647669135913	0.135706614598179
STRG.15615	0.925410498172631	0.0397396435240601
STRG.15616	2.13699714481895	0.414039921601563
STRG.15617	-0.204726583107369	0.675958261815667
STRG.15618	-2.00136117051571	7.80474032878525e-08
STRG.15619	-1.35719082435057	0.00685444433377785
STRG.15620	-1.63064695370953	0.000482732091161016
STRG.15621	-0.925966838115244	0.51822204993222
STRG.15622	0.1931386121428	0.651160363808207
STRG.15623	-0.160402843103825	0.878610395038141
STRG.15624	0.0452730637002494	0.901313169328364
STRG.15625	0.158915010940877	0.604521393013391
STRG.15626	-0.0154287477284262	0.96612458009833
STRG.15627	-0.336240162787552	0.0665648877881314
STRG.15628	-0.423418383696167	0.0616912378484021
STRG.15629	0.784696776922044	0.352775510676023
STRG.15630	0.58879469036309	0.0682277365339003
STRG.15631	0.242241584991711	0.469530975912642
STRG.15632	0.0674641148422856	0.88814367230434
STRG.15633	0.587648338830126	0.125789607196677
STRG.15634	0.48513696673166	0.782155130385589
STRG.15635	-0.0750063675627475	0.809159673935563
STRG.15636	0.148436426108194	0.581591082984122
STRG.15637	-0.0401003274697298	0.908881453040434
STRG.15638	0.301789915396514	0.252789790121084
STRG.15639	-0.0881988812487623	0.701070055012505
STRG.15640	-0.118430073028063	0.665790589385346
STRG.15641	-0.477411779819013	0.0016620352330433
STRG.15642	0.657039873672436	0.28106780853284
STRG.15643	0.244795761954242	0.859687819120261
STRG.15644	-0.634065120808326	0.324613120486935
STRG.15645	0.058324041745602	0.946330546639538
STRG.15646	-1.51994236396293	0.1552780265371
STRG.15647	-0.0994234060798823	0.761841429501788
STRG.15648	-0.916409071697042	0.172437852618345
STRG.15649	-1.07965432519883	0.00424906243217696
STRG.15650	-0.874005658227284	0.0744286965081425
STRG.15651	-1.04085439401617	0.0378650732199349
STRG.15652	-1.30178475852958	0.0670371604345829
STRG.15653	-2.1209187016464	0.0105021431030214
STRG.15654	-1.30226499981351	0.00886953616635799
STRG.15655	-1.67583224591599	0.00151615934608466
STRG.15656	-2.16211636136455	1.35650056269411e-05
STRG.15657	-1.58109746627943	2.82397687369008e-05
STRG.15658	-0.297264179774469	0.367228221411503
STRG.15659	-0.154844922471707	0.637099659158044
STRG.15660	-0.569725055820482	0.00641922556333169
STRG.15661	-0.395517941428034	0.307009945313022
STRG.15662	-0.516276084339611	0.104505215986398
STRG.15663	-0.685947661477047	0.0141038039220039
STRG.15664	-0.713425136348911	0.00476712541260738
STRG.15665	-1.59529747718304	0.212278643644254
STRG.15666	-2.29513918147434	2.40422996436208e-06
STRG.15667	-2.44463922448712	7.78455952396932e-07
STRG.15668	-2.49835610110824	2.86512705274654e-05
STRG.15669	-3.2061797517121	0.260683448531186
STRG.15670	-2.45270297985665	2.36932953957494e-08
STRG.15671	-2.76334599311431	1.86178147318771e-05
STRG.15672	-2.39109353295821	0.0010607936564024
STRG.15673	-3.51611846029034	6.98080650649509e-23
STRG.15674	-0.303833193424653	0.102172349776975
STRG.15675	0.193266509691153	0.587571406846096
STRG.15676	-0.138945704512206	0.721399828819585
STRG.15677	-0.074621569709105	0.754894370157631
STRG.15678	0.00147982880555601	0.995301267093445
STRG.15679	0.299367826804103	0.159635420910826
STRG.15680	0.27618154216784	0.242313585472755
STRG.15681	0.243557298549759	0.337503731207909
STRG.15682	0.382573671240181	0.295025969342866
STRG.15683	0.419258982721129	0.148416125858171
STRG.15684	0.335519239147598	0.383197380656559
STRG.15685	-0.290782774626667	0.304045654991636
STRG.15686	0.511800040609479	0.728021481034487
STRG.15687	0.241533751330163	0.210981877379658
STRG.15688	0.299368708064506	0.369253281817676
STRG.15689	-0.222794003742836	0.422624580345476
STRG.15690	-0.121176175189699	0.428823797089725
STRG.15691	0.259331976860381	0.275212015165523
STRG.15692	-0.596151394688042	0.0033085813193517
STRG.15693	-0.979122347100379	0.501362457951428
STRG.15694	-0.373142481997941	0.389617857102615
STRG.15695	0.438720225060015	0.288378615202886
STRG.15696	-0.791532708617491	0.251684262105277
STRG.15697	0.82157756513306	0.0175299380221877
STRG.15698	0.015881858878343	0.986663612817367
STRG.15699	1.1191590755105	0.48025479084681
STRG.15700	0.0770995089966917	0.942395100714254
STRG.15701	0.205513595321976	0.676379961438647
STRG.15702	0.117878878046252	0.664603734151553
STRG.15703	-0.528384393606004	0.00119815493284602
STRG.15704	-0.450496885741191	0.0501136061427733
STRG.15705	0.0396514760154039	0.894325683209858
STRG.15706	-0.453990364244975	0.441408384060256
STRG.15707	0.123362149081525	0.689713203428246
STRG.15708	-0.87868257693509	0.519503104303767
STRG.15709	0.0697952759531134	0.863343752595319
STRG.15710	0.371863257150707	0.317716999899312
STRG.15711	0.681089648184853	0.0272737068613922
STRG.15712	-0.9429301500077	0.185367926561331
STRG.15713	0.350984228070335	0.161355355734018
STRG.15714	0.322093140461339	0.282357264000992
STRG.15715	0.593018852925395	0.0123407877330109
STRG.15716	0.306026900541546	0.244095802767554
STRG.15717	0.624795694183609	0.163301987841852
STRG.15718	-0.194127968944687	0.934592661280586
STRG.15719	-0.0580404504238181	0.910614187238463
STRG.15720	0.733547016251564	0.106692715421973
STRG.15721	0.724746347329986	0.000884152353670619
STRG.15722	0.749995914021458	0.127098222183918
STRG.15723	0.574164778400624	0.77108526169626
STRG.15724	-2.37960741165989	0.0047063385443692
STRG.15725	0.161506946689275	0.8612631774981
STRG.15726	0.21822405132757	0.535526770940595
STRG.15727	0.219476028134008	0.382402852807958
STRG.15728	0.119529193281435	0.90922777211717
STRG.15729	0.470447724561123	0.648069940460164
STRG.15730	-0.21602873185432	0.784795697511022
STRG.15731	0.249957161034243	0.692008112843674
STRG.15732	-0.603515611891798	0.0144292035764062
STRG.15733	-0.252668661458475	0.458521593620365
STRG.15734	-0.286961571441792	0.54745246447517
STRG.15735	-1.46971639451145	0.426075687223226
STRG.15736	-0.15045739475403	0.9439117377705
STRG.15737	0.440378047152122	0.631399736462697
STRG.15738	0.595880107052017	0.160043663529219
